year	team	name	pts	total	game
2010	BOS	Marquis Daniels	0	0	0040900301
2010	BOS	Nate Robinson	0	0	0040900301
2010	BOS	Shelden Williams	0	0	0040900301
2010	ORL	Matt Barnes	2	6	0040900301
2010	ORL	Rashard Lewis	6	20	0040900301
2010	ORL	Dwight Howard	13	32	0040900301
2010	ORL	Vince Carter	23	33	0040900301
2010	ORL	Jameer Nelson	20	31	0040900301
2010	ORL	Mickael Pietrus	4	5	0040900301
2010	ORL	Jason Williams	5	6	0040900301
2010	ORL	JJ Redick	9	12	0040900301
2010	ORL	Marcin Gortat	6	12	0040900301
2010	ORL	Ryan Anderson	0	0	0040900301
2010	ORL	Brandon Bass	0	0	0040900301
2010	ORL	Anthony Johnson	0	0	0040900301
2010	BOS	Paul Pierce	28	38	0040900302
2010	BOS	Kevin Garnett	10	24	0040900302
2010	BOS	Kendrick Perkins	10	21	0040900302
2010	BOS	Ray Allen	4	9	0040900302
2010	BOS	Rajon Rondo	25	40	0040900302
2010	BOS	Rasheed Wallace	6	8	0040900302
2010	BOS	Glen Davis	8	15	0040900302
2010	BOS	Tony Allen	4	9	0040900302
2010	BOS	Michael Finley	0	2	0040900302
2010	BOS	Marquis Daniels	0	0	0040900302
2010	BOS	Nate Robinson	0	0	0040900302
2010	BOS	Brian Scalabrine	0	0	0040900302
2010	ORL	Matt Barnes	6	15	0040900302
2010	ORL	Rashard Lewis	5	15	0040900302
2010	ORL	Dwight Howard	30	40	0040900302
2010	ORL	Vince Carter	16	21	0040900302
2010	ORL	Jameer Nelson	9	19	0040900302
2010	ORL	JJ Redick	16	26	0040900302
2010	ORL	Marcin Gortat	2	10	0040900302
2010	ORL	Mickael Pietrus	5	6	0040900302
2010	ORL	Jason Williams	3	5	0040900302
2010	ORL	Ryan Anderson	0	0	0040900302
2010	ORL	Brandon Bass	0	0	0040900302
2010	ORL	Anthony Johnson	0	0	0040900302
2010	ORL	Matt Barnes	2	6	0040900303
2010	ORL	Rashard Lewis	4	10	0040900303
2010	ORL	Dwight Howard	7	19	0040900303
2010	ORL	Vince Carter	15	24	0040900303
2010	ORL	Jameer Nelson	15	20	0040900303
2010	ORL	JJ Redick	9	13	0040900303
2010	ORL	Jason Williams	5	7	0040900303
2010	ORL	Mickael Pietrus	12	15	0040900303
2010	ORL	Marcin Gortat	0	7	0040900303
2010	ORL	Ryan Anderson	0	2	0040900303
2010	ORL	Brandon Bass	2	4	0040900303
2010	ORL	Anthony Johnson	0	0	0040900303
2010	BOS	Paul Pierce	15	28	0040900303
2010	BOS	Kevin Garnett	10	21	0040900303
2010	BOS	Kendrick Perkins	6	13	0040900303
2010	BOS	Ray Allen	14	27	0040900303
2010	BOS	Rajon Rondo	11	30	0040900303
2010	BOS	Tony Allen	4	8	0040900303
2010	BOS	Glen Davis	17	24	0040900303
2010	BOS	Rasheed Wallace	10	15	0040900303
2010	BOS	Michael Finley	0	0	0040900303
2010	BOS	Marquis Daniels	6	7	0040900303
2010	BOS	Nate Robinson	1	1	0040900303
2010	BOS	Shelden Williams	0	1	0040900303
2010	ORL	Matt Barnes	10	18	0040900304
2010	ORL	Rashard Lewis	13	23	0040900304
2010	ORL	Dwight Howard	32	52	0040900304
2010	ORL	Vince Carter	3	8	0040900304
2010	ORL	Jameer Nelson	23	37	0040900304
2010	ORL	Brandon Bass	3	5	0040900304
2010	ORL	JJ Redick	12	17	0040900304
2010	ORL	Marcin Gortat	0	3	0040900304
2010	ORL	Mickael Pietrus	0	3	0040900304
2010	ORL	Jason Williams	0	2	0040900304
2010	ORL	Ryan Anderson	0	0	0040900304
2010	ORL	Anthony Johnson	0	0	0040900304
2010	BOS	Paul Pierce	32	49	0040900304
2010	BOS	Kevin Garnett	14	28	0040900304
2010	BOS	Kendrick Perkins	3	11	0040900304
2010	BOS	Ray Allen	22	31	0040900304
2010	BOS	Rajon Rondo	9	23	0040900304
2010	BOS	Tony Allen	2	5	0040900304
2010	BOS	Michael Finley	0	1	0040900304
2010	BOS	Rasheed Wallace	4	7	0040900304
2010	BOS	Glen Davis	6	18	0040900304
2010	BOS	Nate Robinson	0	1	0040900304
2010	BOS	Marquis Daniels	0	0	0040900304
2010	BOS	Shelden Williams	0	0	0040900304
2010	BOS	Paul Pierce	18	26	0040900305
2010	BOS	Kevin Garnett	10	18	0040900305
2010	BOS	Kendrick Perkins	2	7	0040900305
2010	BOS	Ray Allen	9	20	0040900305
2010	BOS	Rajon Rondo	19	29	0040900305
2010	BOS	Glen Davis	4	5	0040900305
2010	BOS	Rasheed Wallace	21	26	0040900305
2010	BOS	Tony Allen	2	3	0040900305
2010	BOS	Michael Finley	0	0	0040900305
2010	BOS	Marquis Daniels	0	2	0040900305
2010	BOS	Nate Robinson	5	8	0040900305
2010	BOS	Shelden Williams	2	2	0040900305
2010	ORL	Matt Barnes	9	18	0040900305
2010	ORL	Rashard Lewis	14	21	0040900305
2010	ORL	Dwight Howard	21	38	0040900305
2010	ORL	Vince Carter	8	14	0040900305
2010	ORL	Jameer Nelson	24	34	0040900305
2010	ORL	JJ Redick	14	17	0040900305
2010	ORL	Marcin Gortat	2	7	0040900305
2010	ORL	Brandon Bass	8	10	0040900305
2010	ORL	Mickael Pietrus	8	12	0040900305
2010	ORL	Jason Williams	5	14	0040900305
2010	ORL	Ryan Anderson	0	0	0040900305
2010	ORL	Anthony Johnson	0	0	0040900305
2010	ORL	Matt Barnes	1	4	0040900306
2010	ORL	Rashard Lewis	7	20	0040900306
2010	ORL	Dwight Howard	28	43	0040900306
2010	ORL	Vince Carter	17	27	0040900306
2010	ORL	Jameer Nelson	11	16	0040900306
2010	ORL	JJ Redick	7	13	0040900306
2010	ORL	Mickael Pietrus	7	8	0040900306
2010	ORL	Jason Williams	5	8	0040900306
2010	ORL	Marcin Gortat	1	5	0040900306
2010	ORL	Brandon Bass	0	0	0040900306
2010	ORL	Ryan Anderson	0	0	0040900306
2010	ORL	Anthony Johnson	0	0	0040900306
2010	BOS	Paul Pierce	31	51	0040900306
2010	BOS	Kevin Garnett	10	18	0040900306
2010	BOS	Kendrick Perkins	2	11	0040900306
2010	BOS	Ray Allen	20	27	0040900306
2010	BOS	Rajon Rondo	14	24	0040900306
2010	BOS	Glen Davis	6	15	0040900306
2010	BOS	Rasheed Wallace	0	4	0040900306
2010	BOS	Tony Allen	0	2	0040900306
2010	BOS	Nate Robinson	13	18	0040900306
2010	BOS	Michael Finley	0	0	0040900306
2010	BOS	Brian Scalabrine	0	0	0040900306
2010	BOS	Shelden Williams	0	0	0040900306
2010	PHX	Grant Hill	7	12	0040900311
2010	PHX	Amar'e Stoudemire	23	30	0040900311
2010	PHX	Robin Lopez	14	21	0040900311
2010	PHX	Jason Richardson	15	25	0040900311
2010	PHX	Steve Nash	13	30	0040900311
2010	PHX	Channing Frye	3	5	0040900311
2010	PHX	Jared Dudley	5	10	0040900311
2010	PHX	Goran Dragic	13	18	0040900311
2010	PHX	Leandro Barbosa	11	13	0040900311
2010	PHX	Lou Amundson	3	11	0040900311
2010	PHX	Earl Clark	0	0	0040900311
2010	PHX	Jarron Collins	0	0	0040900311
2010	LAL	Metta World Peace	14	27	0040900311
2010	LAL	Pau Gasol	21	32	0040900311
2010	LAL	Andrew Bynum	4	8	0040900311
2010	LAL	Kobe Bryant	40	51	0040900311
2010	LAL	Derek Fisher	5	10	0040900311
2010	LAL	Lamar Odom	19	42	0040900311
2010	LAL	DJ Mbenga	2	4	0040900311
2010	LAL	Jordan Farmar	10	16	0040900311
2010	LAL	Shannon Brown	9	12	0040900311
2010	LAL	Sasha Vujacic	0	0	0040900311
2010	LAL	Josh Powell	2	3	0040900311
2010	LAL	Luke Walton	2	2	0040900311
2010	PHX	Grant Hill	23	30	0040900312
2010	PHX	Amar'e Stoudemire	18	27	0040900312
2010	PHX	Robin Lopez	7	13	0040900312
2010	PHX	Jason Richardson	27	33	0040900312
2010	PHX	Steve Nash	11	30	0040900312
2010	PHX	Channing Frye	0	1	0040900312
2010	PHX	Jared Dudley	15	27	0040900312
2010	PHX	Leandro Barbosa	3	7	0040900312
2010	PHX	Lou Amundson	5	11	0040900312
2010	PHX	Goran Dragic	3	7	0040900312
2010	PHX	Earl Clark	0	0	0040900312
2010	PHX	Jarron Collins	0	0	0040900312
2010	LAL	Metta World Peace	18	28	0040900312
2010	LAL	Pau Gasol	29	46	0040900312
2010	LAL	Andrew Bynum	13	21	0040900312
2010	LAL	Kobe Bryant	21	40	0040900312
2010	LAL	Derek Fisher	7	14	0040900312
2010	LAL	Lamar Odom	17	36	0040900312
2010	LAL	Jordan Farmar	11	14	0040900312
2010	LAL	Shannon Brown	8	11	0040900312
2010	LAL	DJ Mbenga	0	0	0040900312
2010	LAL	Josh Powell	0	0	0040900312
2010	LAL	Sasha Vujacic	0	0	0040900312
2010	LAL	Luke Walton	0	0	0040900312
2010	LAL	Metta World Peace	12	18	0040900313
2010	LAL	Pau Gasol	23	35	0040900313
2010	LAL	Andrew Bynum	2	4	0040900313
2010	LAL	Kobe Bryant	36	58	0040900313
2010	LAL	Derek Fisher	18	27	0040900313
2010	LAL	Lamar Odom	10	20	0040900313
2010	LAL	Shannon Brown	5	12	0040900313
2010	LAL	Jordan Farmar	3	6	0040900313
2010	LAL	Josh Powell	0	0	0040900313
2010	LAL	DJ Mbenga	0	0	0040900313
2010	LAL	Sasha Vujacic	0	0	0040900313
2010	LAL	Luke Walton	0	0	0040900313
2010	PHX	Grant Hill	5	21	0040900313
2010	PHX	Amar'e Stoudemire	42	55	0040900313
2010	PHX	Robin Lopez	20	24	0040900313
2010	PHX	Jason Richardson	19	23	0040900313
2010	PHX	Steve Nash	17	34	0040900313
2010	PHX	Channing Frye	1	4	0040900313
2010	PHX	Jared Dudley	4	11	0040900313
2010	PHX	Leandro Barbosa	2	2	0040900313
2010	PHX	Lou Amundson	2	6	0040900313
2010	PHX	Goran Dragic	6	9	0040900313
2010	PHX	Earl Clark	0	0	0040900313
2010	PHX	Jarron Collins	0	0	0040900313
2010	LAL	Metta World Peace	13	17	0040900314
2010	LAL	Pau Gasol	15	27	0040900314
2010	LAL	Andrew Bynum	12	22	0040900314
2010	LAL	Kobe Bryant	38	57	0040900314
2010	LAL	Derek Fisher	8	14	0040900314
2010	LAL	Lamar Odom	15	29	0040900314
2010	LAL	Luke Walton	0	2	0040900314
2010	LAL	Shannon Brown	2	5	0040900314
2010	LAL	Jordan Farmar	3	5	0040900314
2010	LAL	DJ Mbenga	0	0	0040900314
2010	LAL	Josh Powell	0	0	0040900314
2010	LAL	Sasha Vujacic	0	0	0040900314
2010	PHX	Grant Hill	8	12	0040900314
2010	PHX	Amar'e Stoudemire	21	29	0040900314
2010	PHX	Robin Lopez	6	12	0040900314
2010	PHX	Jason Richardson	11	20	0040900314
2010	PHX	Steve Nash	15	28	0040900314
2010	PHX	Channing Frye	14	23	0040900314
2010	PHX	Jared Dudley	11	20	0040900314
2010	PHX	Goran Dragic	8	20	0040900314
2010	PHX	Leandro Barbosa	14	16	0040900314
2010	PHX	Lou Amundson	7	15	0040900314
2010	PHX	Earl Clark	0	0	0040900314
2010	PHX	Jarron Collins	0	0	0040900314
2010	PHX	Grant Hill	10	20	0040900315
2010	PHX	Amar'e Stoudemire	19	28	0040900315
2010	PHX	Robin Lopez	0	3	0040900315
2010	PHX	Jason Richardson	12	21	0040900315
2010	PHX	Steve Nash	29	43	0040900315
2010	PHX	Channing Frye	14	28	0040900315
2010	PHX	Jared Dudley	10	15	0040900315
2010	PHX	Lou Amundson	2	5	0040900315
2010	PHX	Goran Dragic	3	6	0040900315
2010	PHX	Jarron Collins	0	0	0040900315
2010	PHX	Leandro Barbosa	2	6	0040900315
2010	PHX	Earl Clark	0	0	0040900315
2010	LAL	Metta World Peace	4	15	0040900315
2010	LAL	Pau Gasol	21	36	0040900315
2010	LAL	Andrew Bynum	2	13	0040900315
2010	LAL	Kobe Bryant	30	54	0040900315
2010	LAL	Derek Fisher	22	28	0040900315
2010	LAL	Shannon Brown	2	3	0040900315
2010	LAL	Lamar Odom	17	35	0040900315
2010	LAL	Luke Walton	0	0	0040900315
2010	LAL	Jordan Farmar	0	8	0040900315
2010	LAL	Sasha Vujacic	5	5	0040900315
2010	LAL	DJ Mbenga	0	0	0040900315
2010	LAL	Josh Powell	0	0	0040900315
2010	LAL	Metta World Peace	25	34	0040900316
2010	LAL	Pau Gasol	9	19	0040900316
2010	LAL	Andrew Bynum	10	18	0040900316
2010	LAL	Kobe Bryant	37	47	0040900316
2010	LAL	Derek Fisher	11	16	0040900316
2010	LAL	Shannon Brown	0	2	0040900316
2010	LAL	Lamar Odom	6	22	0040900316
2010	LAL	Jordan Farmar	8	15	0040900316
2010	LAL	Sasha Vujacic	5	6	0040900316
2010	LAL	DJ Mbenga	0	0	0040900316
2010	LAL	Josh Powell	0	0	0040900316
2010	LAL	Luke Walton	0	0	0040900316
2010	PHX	Grant Hill	6	13	0040900316
2010	PHX	Amar'e Stoudemire	27	36	0040900316
2010	PHX	Robin Lopez	0	1	0040900316
2010	PHX	Jason Richardson	13	14	0040900316
2010	PHX	Steve Nash	21	35	0040900316
2010	PHX	Channing Frye	12	27	0040900316
2010	PHX	Jared Dudley	3	10	0040900316
2010	PHX	Leandro Barbosa	7	9	0040900316
2010	PHX	Goran Dragic	12	16	0040900316
2010	PHX	Lou Amundson	2	2	0040900316
2010	PHX	Earl Clark	0	0	0040900316
2010	PHX	Jarron Collins	0	0	0040900316
2010	BOS	Paul Pierce	24	39	0040900401
2010	BOS	Kevin Garnett	16	24	0040900401
2010	BOS	Kendrick Perkins	8	13	0040900401
2010	BOS	Ray Allen	12	12	0040900401
2010	BOS	Rajon Rondo	13	27	0040900401
2010	BOS	Tony Allen	4	6	0040900401
2010	BOS	Rasheed Wallace	9	14	0040900401
2010	BOS	Glen Davis	3	8	0040900401
2010	BOS	Michael Finley	0	0	0040900401
2010	BOS	Nate Robinson	0	6	0040900401
2010	BOS	Brian Scalabrine	0	0	0040900401
2010	BOS	Shelden Williams	0	0	0040900401
2010	LAL	Metta World Peace	15	23	0040900401
2010	LAL	Pau Gasol	23	44	0040900401
2010	LAL	Andrew Bynum	10	16	0040900401
2010	LAL	Kobe Bryant	30	45	0040900401
2010	LAL	Derek Fisher	9	16	0040900401
2010	LAL	Sasha Vujacic	0	3	0040900401
2010	LAL	Lamar Odom	5	11	0040900401
2010	LAL	Jordan Farmar	4	8	0040900401
2010	LAL	Shannon Brown	6	7	0040900401
2010	LAL	Luke Walton	0	2	0040900401
2010	LAL	DJ Mbenga	0	0	0040900401
2010	LAL	Josh Powell	0	0	0040900401
2010	BOS	Paul Pierce	10	20	0040900402
2010	BOS	Kevin Garnett	6	16	0040900402
2010	BOS	Kendrick Perkins	12	21	0040900402
2010	BOS	Ray Allen	32	37	0040900402
2010	BOS	Rajon Rondo	19	44	0040900402
2010	BOS	Glen Davis	8	18	0040900402
2010	BOS	Rasheed Wallace	7	15	0040900402
2010	BOS	Tony Allen	2	5	0040900402
2010	BOS	Shelden Williams	0	1	0040900402
2010	BOS	Nate Robinson	7	7	0040900402
2010	BOS	Marquis Daniels	0	0	0040900402
2010	BOS	Michael Finley	0	0	0040900402
2010	LAL	Metta World Peace	6	14	0040900402
2010	LAL	Pau Gasol	25	43	0040900402
2010	LAL	Andrew Bynum	21	34	0040900402
2010	LAL	Kobe Bryant	21	36	0040900402
2010	LAL	Derek Fisher	6	17	0040900402
2010	LAL	Lamar Odom	3	9	0040900402
2010	LAL	Sasha Vujacic	3	5	0040900402
2010	LAL	Jordan Farmar	7	9	0040900402
2010	LAL	Shannon Brown	2	6	0040900402
2010	LAL	DJ Mbenga	0	0	0040900402
2010	LAL	Josh Powell	0	0	0040900402
2010	LAL	Luke Walton	0	0	0040900402
2010	LAL	Metta World Peace	2	7	0040900403
2010	LAL	Pau Gasol	13	29	0040900403
2010	LAL	Andrew Bynum	9	20	0040900403
2010	LAL	Kobe Bryant	29	45	0040900403
2010	LAL	Derek Fisher	16	20	0040900403
2010	LAL	Luke Walton	2	5	0040900403
2010	LAL	Lamar Odom	12	18	0040900403
2010	LAL	Shannon Brown	4	5	0040900403
2010	LAL	Jordan Farmar	2	5	0040900403
2010	LAL	Sasha Vujacic	2	2	0040900403
2010	LAL	DJ Mbenga	0	0	0040900403
2010	LAL	Josh Powell	0	0	0040900403
2010	BOS	Paul Pierce	15	19	0040900403
2010	BOS	Kevin Garnett	25	35	0040900403
2010	BOS	Kendrick Perkins	5	17	0040900403
2010	BOS	Ray Allen	2	8	0040900403
2010	BOS	Rajon Rondo	11	24	0040900403
2010	BOS	Rasheed Wallace	2	12	0040900403
2010	BOS	Glen Davis	12	15	0040900403
2010	BOS	Tony Allen	7	10	0040900403
2010	BOS	Nate Robinson	5	5	0040900403
2010	BOS	Marquis Daniels	0	0	0040900403
2010	BOS	Michael Finley	0	0	0040900403
2010	BOS	Shelden Williams	0	0	0040900403
2010	LAL	Metta World Peace	9	20	0040900404
2010	LAL	Pau Gasol	21	32	0040900404
2010	LAL	Andrew Bynum	2	5	0040900404
2010	LAL	Kobe Bryant	33	43	0040900404
2010	LAL	Derek Fisher	6	10	0040900404
2010	LAL	Lamar Odom	10	19	0040900404
2010	LAL	Sasha Vujacic	0	3	0040900404
2010	LAL	Shannon Brown	5	5	0040900404
2010	LAL	Jordan Farmar	3	8	0040900404
2010	LAL	DJ Mbenga	0	0	0040900404
2010	LAL	Josh Powell	0	0	0040900404
2010	LAL	Luke Walton	0	0	0040900404
2010	BOS	Paul Pierce	19	31	0040900404
2010	BOS	Kevin Garnett	13	25	0040900404
2010	BOS	Kendrick Perkins	6	13	0040900404
2010	BOS	Ray Allen	12	19	0040900404
2010	BOS	Rajon Rondo	10	21	0040900404
2010	BOS	Glen Davis	18	25	0040900404
2010	BOS	Rasheed Wallace	3	6	0040900404
2010	BOS	Tony Allen	3	9	0040900404
2010	BOS	Nate Robinson	12	17	0040900404
2010	BOS	Marquis Daniels	0	0	0040900404
2010	BOS	Michael Finley	0	0	0040900404
2010	BOS	Shelden Williams	0	0	0040900404
2010	LAL	Metta World Peace	7	12	0040900405
2010	LAL	Pau Gasol	12	26	0040900405
2010	LAL	Andrew Bynum	6	7	0040900405
2010	LAL	Kobe Bryant	38	49	0040900405
2010	LAL	Derek Fisher	9	16	0040900405
2010	LAL	Lamar Odom	8	20	0040900405
2010	LAL	Jordan Farmar	1	4	0040900405
2010	LAL	Shannon Brown	0	0	0040900405
2010	LAL	Sasha Vujacic	5	7	0040900405
2010	LAL	Luke Walton	0	1	0040900405
2010	LAL	Adam Morrison	0	0	0040900405
2010	LAL	Josh Powell	0	0	0040900405
2010	BOS	Paul Pierce	27	34	0040900405
2010	BOS	Kevin Garnett	18	38	0040900405
2010	BOS	Kendrick Perkins	4	12	0040900405
2010	BOS	Ray Allen	12	18	0040900405
2010	BOS	Rajon Rondo	18	33	0040900405
2010	BOS	Tony Allen	4	6	0040900405
2010	BOS	Glen Davis	0	4	0040900405
2010	BOS	Rasheed Wallace	5	10	0040900405
2010	BOS	Nate Robinson	4	8	0040900405
2010	BOS	Marquis Daniels	0	0	0040900405
2010	BOS	Michael Finley	0	0	0040900405
2010	BOS	Shelden Williams	0	0	0040900405
2010	BOS	Paul Pierce	13	20	0040900406
2010	BOS	Kevin Garnett	12	22	0040900406
2010	BOS	Kendrick Perkins	0	1	0040900406
2010	BOS	Ray Allen	19	24	0040900406
2010	BOS	Rajon Rondo	10	23	0040900406
2010	BOS	Rasheed Wallace	0	3	0040900406
2010	BOS	Tony Allen	2	8	0040900406
2010	BOS	Nate Robinson	6	13	0040900406
2010	BOS	Glen Davis	0	12	0040900406
2010	BOS	Shelden Williams	0	3	0040900406
2010	BOS	Marquis Daniels	5	6	0040900406
2010	BOS	Michael Finley	0	0	0040900406
2010	LAL	Metta World Peace	15	22	0040900406
2010	LAL	Pau Gasol	17	43	0040900406
2010	LAL	Andrew Bynum	2	8	0040900406
2010	LAL	Kobe Bryant	26	44	0040900406
2010	LAL	Derek Fisher	4	8	0040900406
2010	LAL	Shannon Brown	4	8	0040900406
2010	LAL	Lamar Odom	8	22	0040900406
2010	LAL	Sasha Vujacic	9	12	0040900406
2010	LAL	Jordan Farmar	4	9	0040900406
2010	LAL	Josh Powell	0	1	0040900406
2010	LAL	Luke Walton	0	1	0040900406
2010	LAL	DJ Mbenga	0	1	0040900406
2010	BOS	Paul Pierce	18	32	0040900407
2010	BOS	Kevin Garnett	17	26	0040900407
2010	BOS	Rasheed Wallace	11	23	0040900407
2010	BOS	Ray Allen	13	20	0040900407
2010	BOS	Rajon Rondo	14	33	0040900407
2010	BOS	Glen Davis	6	16	0040900407
2010	BOS	Nate Robinson	0	0	0040900407
2010	BOS	Tony Allen	0	0	0040900407
2010	BOS	Brian Scalabrine	0	0	0040900407
2010	BOS	Marquis Daniels	0	0	0040900407
2010	BOS	Michael Finley	0	0	0040900407
2010	BOS	Shelden Williams	0	0	0040900407
2010	LAL	Metta World Peace	20	31	0040900407
2010	LAL	Pau Gasol	19	43	0040900407
2010	LAL	Andrew Bynum	2	8	0040900407
2010	LAL	Kobe Bryant	23	41	0040900407
2010	LAL	Derek Fisher	10	14	0040900407
2010	LAL	Lamar Odom	7	17	0040900407
2010	LAL	Jordan Farmar	0	0	0040900407
2010	LAL	Sasha Vujacic	2	3	0040900407
2010	LAL	Shannon Brown	0	0	0040900407
2010	LAL	Josh Powell	0	0	0040900407
2010	LAL	DJ Mbenga	0	0	0040900407
2010	LAL	Luke Walton	0	0	0040900407
2011	PHI	Andre Iguodala	4	22	0041000111
2011	PHI	Elton Brand	17	26	0041000111
2011	PHI	Spencer Hawes	4	7	0041000111
2011	PHI	Jodie Meeks	9	11	0041000111
2011	PHI	Jrue Holiday	19	32	0041000111
2011	PHI	Thaddeus Young	20	33	0041000111
2011	PHI	Lou Williams	10	17	0041000111
2011	PHI	Evan Turner	2	3	0041000111
2011	PHI	Andres Nocioni	0	2	0041000111
2011	PHI	Tony Battie	0	0	0041000111
2011	PHI	Marreese Speights	4	7	0041000111
2011	PHI	Antonio Daniels	0	0	0041000111
2011	MIA	LeBron James	21	44	0041000111
2011	MIA	Chris Bosh	25	38	0041000111
2011	MIA	Zydrunas Ilgauskas	8	15	0041000111
2011	MIA	Dwyane Wade	17	30	0041000111
2011	MIA	Mike Bibby	8	11	0041000111
2011	MIA	Joel Anthony	3	8	0041000111
2011	MIA	James Jones	9	16	0041000111
2011	MIA	Mike Miller	0	1	0041000111
2011	MIA	Mario Chalmers	6	9	0041000111
2011	MIA	Eddie House	0	0	0041000111
2011	MIA	Juwan Howard	0	0	0041000111
2011	MIA	Jamaal Magloire	0	0	0041000111
2011	PHI	Andre Iguodala	5	21	0041000112
2011	PHI	Elton Brand	3	11	0041000112
2011	PHI	Spencer Hawes	2	2	0041000112
2011	PHI	Jodie Meeks	7	11	0041000112
2011	PHI	Jrue Holiday	12	20	0041000112
2011	PHI	Marreese Speights	0	5	0041000112
2011	PHI	Lou Williams	8	17	0041000112
2011	PHI	Thaddeus Young	18	25	0041000112
2011	PHI	Evan Turner	15	22	0041000112
2011	PHI	Tony Battie	3	6	0041000112
2011	PHI	Antonio Daniels	0	0	0041000112
2011	PHI	Andres Nocioni	0	0	0041000112
2011	MIA	LeBron James	29	42	0041000112
2011	MIA	Chris Bosh	21	37	0041000112
2011	MIA	Zydrunas Ilgauskas	7	14	0041000112
2011	MIA	Dwyane Wade	14	25	0041000112
2011	MIA	Mike Bibby	5	12	0041000112
2011	MIA	Mike Miller	0	0	0041000112
2011	MIA	James Jones	7	11	0041000112
2011	MIA	Joel Anthony	4	14	0041000112
2011	MIA	Mario Chalmers	2	8	0041000112
2011	MIA	Eddie House	2	2	0041000112
2011	MIA	Juwan Howard	3	3	0041000112
2011	MIA	Jamaal Magloire	0	2	0041000112
2011	MIA	LeBron James	24	46	0041000113
2011	MIA	Chris Bosh	19	30	0041000113
2011	MIA	Zydrunas Ilgauskas	10	19	0041000113
2011	MIA	Dwyane Wade	32	53	0041000113
2011	MIA	Mike Bibby	3	5	0041000113
2011	MIA	James Jones	8	13	0041000113
2011	MIA	Joel Anthony	4	10	0041000113
2011	MIA	Mario Chalmers	0	4	0041000113
2011	MIA	Eddie House	0	0	0041000113
2011	MIA	Juwan Howard	0	0	0041000113
2011	MIA	Jamaal Magloire	0	0	0041000113
2011	MIA	Mike Miller	0	0	0041000113
2011	PHI	Andre Iguodala	10	27	0041000113
2011	PHI	Elton Brand	21	33	0041000113
2011	PHI	Spencer Hawes	12	20	0041000113
2011	PHI	Jodie Meeks	6	13	0041000113
2011	PHI	Jrue Holiday	20	31	0041000113
2011	PHI	Tony Battie	4	6	0041000113
2011	PHI	Lou Williams	15	21	0041000113
2011	PHI	Evan Turner	2	4	0041000113
2011	PHI	Thaddeus Young	4	9	0041000113
2011	PHI	Antonio Daniels	0	0	0041000113
2011	PHI	Andres Nocioni	0	0	0041000113
2011	PHI	Marreese Speights	0	0	0041000113
2011	MIA	LeBron James	31	46	0041000114
2011	MIA	Chris Bosh	12	20	0041000114
2011	MIA	Zydrunas Ilgauskas	1	2	0041000114
2011	MIA	Dwyane Wade	22	42	0041000114
2011	MIA	Mike Bibby	0	4	0041000114
2011	MIA	Joel Anthony	2	9	0041000114
2011	MIA	Mario Chalmers	9	18	0041000114
2011	MIA	James Jones	5	12	0041000114
2011	MIA	Juwan Howard	0	0	0041000114
2011	MIA	Eddie House	0	0	0041000114
2011	MIA	Jamaal Magloire	0	0	0041000114
2011	MIA	Mike Miller	0	0	0041000114
2011	PHI	Andre Iguodala	16	27	0041000114
2011	PHI	Elton Brand	15	29	0041000114
2011	PHI	Spencer Hawes	4	15	0041000114
2011	PHI	Jodie Meeks	5	9	0041000114
2011	PHI	Jrue Holiday	10	21	0041000114
2011	PHI	Thaddeus Young	2	9	0041000114
2011	PHI	Tony Battie	0	6	0041000114
2011	PHI	Lou Williams	17	23	0041000114
2011	PHI	Evan Turner	17	25	0041000114
2011	PHI	Antonio Daniels	0	0	0041000114
2011	PHI	Andres Nocioni	0	0	0041000114
2011	PHI	Marreese Speights	0	0	0041000114
2011	PHI	Andre Iguodala	22	36	0041000115
2011	PHI	Elton Brand	22	32	0041000115
2011	PHI	Spencer Hawes	4	12	0041000115
2011	PHI	Jodie Meeks	12	12	0041000115
2011	PHI	Jrue Holiday	10	26	0041000115
2011	PHI	Evan Turner	4	17	0041000115
2011	PHI	Thaddeus Young	13	19	0041000115
2011	PHI	Lou Williams	4	4	0041000115
2011	PHI	Tony Battie	0	2	0041000115
2011	PHI	Antonio Daniels	0	0	0041000115
2011	PHI	Andres Nocioni	0	0	0041000115
2011	PHI	Marreese Speights	0	0	0041000115
2011	MIA	LeBron James	16	35	0041000115
2011	MIA	Chris Bosh	22	34	0041000115
2011	MIA	Zydrunas Ilgauskas	0	2	0041000115
2011	MIA	Dwyane Wade	26	46	0041000115
2011	MIA	Mike Bibby	0	1	0041000115
2011	MIA	Joel Anthony	4	11	0041000115
2011	MIA	Mario Chalmers	20	25	0041000115
2011	MIA	James Jones	9	13	0041000115
2011	MIA	Eddie House	0	2	0041000115
2011	MIA	Juwan Howard	0	1	0041000115
2011	MIA	Jamaal Magloire	0	0	0041000115
2011	MIA	Mike Miller	0	0	0041000115
2011	POR	Gerald Wallace	8	17	0041000161
2011	POR	LaMarcus Aldridge	27	37	0041000161
2011	POR	Marcus Camby	4	29	0041000161
2011	POR	Wesley Matthews	2	4	0041000161
2011	POR	Andre Miller	18	29	0041000161
2011	POR	Nicolas Batum	14	20	0041000161
2011	POR	Brandon Roy	2	7	0041000161
2011	POR	Rudy Fernandez	6	10	0041000161
2011	POR	Earl Barron	0	0	0041000161
