country,name,nameUrl,thumbUrl,thumbSlug,flagUrl
Egypt,Qalyubia Governorate,/wiki/Qalyubia_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/7/79/Governadorat_de_Qalyubiya.png/69px-Governadorat_de_Qalyubiya.png,69px-Governadorat_de_Qalyubiya.png,/wiki/Qalyubia_Governorate
Egypt,Qena Governorate,/wiki/Qena_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Governadorat_de_Qena_flag.svg/69px-Governadorat_de_Qena_flag.svg.png,69px-Governadorat_de_Qena_flag.svg.png,/wiki/Qena_Governorate
Egypt,Red Sea Governorate,/wiki/Red_Sea_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Governadorat_de_la_mar_Roja.png/70px-Governadorat_de_la_mar_Roja.png,70px-Governadorat_de_la_mar_Roja.png,/wiki/Red_Sea_Governorate
Egypt,Sharqia Governorate,/wiki/Sharqia_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_Ash_Sharqiyah.svg/69px-Flag_of_Ash_Sharqiyah.svg.png,69px-Flag_of_Ash_Sharqiyah.svg.png,/wiki/Sharqia_Governorate
Egypt,Sohag Governorate,/wiki/Sohag_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/Governadorat_de_Suhaj.png/69px-Governadorat_de_Suhaj.png,69px-Governadorat_de_Suhaj.png,/wiki/Sohag_Governorate
Egypt,South Sinai Governorate,/wiki/South_Sinai_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Governadorat_de_Sinai_del_sud.png/70px-Governadorat_de_Sinai_del_sud.png,70px-Governadorat_de_Sinai_del_sud.png,/wiki/South_Sinai_Governorate
Egypt,Suez Governorate,/wiki/Suez_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Flag_of_Suez_Governorate.svg/69px-Flag_of_Suez_Governorate.svg.png,69px-Flag_of_Suez_Governorate.svg.png,/wiki/Suez_Governorate
Egypt,Luxor Governorate,/wiki/Luxor_Governorate,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Eg_luxor1.png/61px-Eg_luxor1.png,61px-Eg_luxor1.png,/wiki/Luxor_Governorate
El_Salvador,Ahuachapán Department,/wiki/Ahuachap%C3%A1n_Department,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Bandera_del_Departamento_de_Ahuachap%C3%A1n.PNG/70px-Bandera_del_Departamento_de_Ahuachap%C3%A1n.PNG,70px-Bandera_del_Departamento_de_Ahuachap%C3%A1n.PNG,/wiki/Ahuachap%C3%A1n_Department
El_Salvador,Cabañas Department,/wiki/Caba%C3%B1as_Department,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_the_Caba%C3%B1as_Department.svg/70px-Flag_of_the_Caba%C3%B1as_Department.svg.png,70px-Flag_of_the_Caba%C3%B1as_Department.svg.png,/wiki/Caba%C3%B1as_Department
El_Salvador,Chalatenango Department,/wiki/Chalatenango_Department,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Flag_of_Chalatenango.svg/70px-Flag_of_Chalatenango.svg.png,70px-Flag_of_Chalatenango.svg.png,/wiki/Chalatenango_Department
El_Salvador,Cuscatlán Department,/wiki/Cuscatl%C3%A1n_Department,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Bandera_del_Departamento_de_Cuscatl%C3%A1n.PNG/70px-Bandera_del_Departamento_de_Cuscatl%C3%A1n.PNG,70px-Bandera_del_Departamento_de_Cuscatl%C3%A1n.PNG,/wiki/Cuscatl%C3%A1n_Department
El_Salvador,"La Libertad Department, El Salvador","/wiki/La_Libertad_Department,_El_Salvador",//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_La_Libertad_Department_%28El_Salvador%29.svg/70px-Flag_of_La_Libertad_Department_%28El_Salvador%29.svg.png,70px-Flag_of_La_Libertad_Department_%28El_Salvador%29.svg.png,"/wiki/La_Libertad_Department,_El_Salvador"
El_Salvador,La Paz Department (Bolivia),/wiki/La_Paz_Department_(Bolivia),//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Bandera_del_Departamento_de_La_Paz_ES.jpg/70px-Bandera_del_Departamento_de_La_Paz_ES.jpg,70px-Bandera_del_Departamento_de_La_Paz_ES.jpg,/wiki/La_Paz_Department_(Bolivia)
El_Salvador,La Unión Department,/wiki/La_Uni%C3%B3n_Department,//upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Bandera_del_Departamento_de_La_Union_ES.jpg/70px-Bandera_del_Departamento_de_La_Union_ES.jpg,70px-Bandera_del_Departamento_de_La_Union_ES.jpg,/wiki/La_Uni%C3%B3n_Department
El_Salvador,Morazán Department,/wiki/Moraz%C3%A1n_Department,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Flag_of_Moraz%C3%A1n_Department.svg/70px-Flag_of_Moraz%C3%A1n_Department.svg.png,70px-Flag_of_Moraz%C3%A1n_Department.svg.png,/wiki/Moraz%C3%A1n_Department
El_Salvador,San Miguel Department (El Salvador),/wiki/San_Miguel_Department_(El_Salvador),//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Flag_of_San_Miguel_Department.png/70px-Flag_of_San_Miguel_Department.png,70px-Flag_of_San_Miguel_Department.png,/wiki/San_Miguel_Department_(El_Salvador)
El_Salvador,San Salvador Department,/wiki/San_Salvador_Department,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/San_Salvador_Flag.png/70px-San_Salvador_Flag.png,70px-San_Salvador_Flag.png,/wiki/San_Salvador_Department
El_Salvador,San Vicente Department,/wiki/San_Vicente_Department,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Flag_of_San_Vicente_Department.svg/70px-Flag_of_San_Vicente_Department.svg.png,70px-Flag_of_San_Vicente_Department.svg.png,/wiki/San_Vicente_Department
El_Salvador,Santa Ana Department,/wiki/Santa_Ana_Department,//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Santa_Ana_%28El_Salvador%29_flag.jpg/70px-Santa_Ana_%28El_Salvador%29_flag.jpg,70px-Santa_Ana_%28El_Salvador%29_flag.jpg,/wiki/Santa_Ana_Department
El_Salvador,Sonsonate Department,/wiki/Sonsonate_Department,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Bandera_Sonsonate_SV.png/70px-Bandera_Sonsonate_SV.png,70px-Bandera_Sonsonate_SV.png,/wiki/Sonsonate_Department
El_Salvador,Usulután Department,/wiki/Usulut%C3%A1n_Department,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Usulutan_flag.png/70px-Usulutan_flag.png,70px-Usulutan_flag.png,/wiki/Usulut%C3%A1n_Department
Equatorial_Guinea,Annobón Province,/wiki/Annob%C3%B3n_Province,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Annobon.svg/67px-Annobon.svg.png,67px-Annobon.svg.png,/wiki/Annob%C3%B3n_Province
Equatorial_Guinea,Bioko Norte Province,/wiki/Bioko_Norte_Province,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Bandera_de_la_Provincia_Bioko_del_Norte.png/70px-Bandera_de_la_Provincia_Bioko_del_Norte.png,70px-Bandera_de_la_Provincia_Bioko_del_Norte.png,/wiki/Bioko_Norte_Province
Equatorial_Guinea,Bioko Sur Province,/wiki/Bioko_Sur_Province,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Bandera_de_la_Provincia_Bioko_del_Sur.png/70px-Bandera_de_la_Provincia_Bioko_del_Sur.png,70px-Bandera_de_la_Provincia_Bioko_del_Sur.png,/wiki/Bioko_Sur_Province
Equatorial_Guinea,Centro Sur Province,/wiki/Centro_Sur_Province,//upload.wikimedia.org/wikipedia/commons/thumb/4/45/Bandera_de_la_Provincia_Centro_Sur.png/70px-Bandera_de_la_Provincia_Centro_Sur.png,70px-Bandera_de_la_Provincia_Centro_Sur.png,/wiki/Centro_Sur_Province
Equatorial_Guinea,Kié-Ntem Province,/wiki/Ki%C3%A9-Ntem_Province,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Bandera_de_la_Provincia_Ki%C3%A9-Ntem.png/70px-Bandera_de_la_Provincia_Ki%C3%A9-Ntem.png,70px-Bandera_de_la_Provincia_Ki%C3%A9-Ntem.png,/wiki/Ki%C3%A9-Ntem_Province
Equatorial_Guinea,Litoral Province (Equatorial Guinea),/wiki/Litoral_Province_(Equatorial_Guinea),//upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Bandera_de_la_Provincia_Litoral.png/70px-Bandera_de_la_Provincia_Litoral.png,70px-Bandera_de_la_Provincia_Litoral.png,/wiki/Litoral_Province_(Equatorial_Guinea)
Equatorial_Guinea,Wele-Nzas Province,/wiki/Wele-Nzas_Province,//upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Bandera_de_la_Provincia_Wele-Nzas.png/70px-Bandera_de_la_Provincia_Wele-Nzas.png,70px-Bandera_de_la_Provincia_Wele-Nzas.png,/wiki/Wele-Nzas_Province
Equatorial_Guinea,Bioko Fernando Poo (page does not exist),/w/index.php?title=Bioko_Fernando_Poo&amp;action=edit&amp;redlink=1,//upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Bubi_tribal_flag.svg/68px-Bubi_tribal_flag.svg.png,68px-Bubi_tribal_flag.svg.png,/w/index.php?title=Bioko_Fernando_Poo&amp;action=edit&amp;redlink=1
Estonia,Harju County,/wiki/Harju_County,//upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flag_of_et-Harju_maakond.svg/70px-Flag_of_et-Harju_maakond.svg.png,70px-Flag_of_et-Harju_maakond.svg.png,/wiki/Harju_County
Estonia,Hiiu County,/wiki/Hiiu_County,//upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Hiiumaa_lipp.svg/70px-Hiiumaa_lipp.svg.png,70px-Hiiumaa_lipp.svg.png,/wiki/Hiiu_County
Estonia,Ida-Viru County,/wiki/Ida-Viru_County,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Ida-Virumaa_lipp.svg/70px-Ida-Virumaa_lipp.svg.png,70px-Ida-Virumaa_lipp.svg.png,/wiki/Ida-Viru_County
Estonia,Jõgeva County,/wiki/J%C3%B5geva_County,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/J%C3%B5gevamaa_lipp.svg/70px-J%C3%B5gevamaa_lipp.svg.png,70px-J%C3%B5gevamaa_lipp.svg.png,/wiki/J%C3%B5geva_County
Estonia,Järva County,/wiki/J%C3%A4rva_County,//upload.wikimedia.org/wikipedia/commons/thumb/5/50/Flag_of_et-J%C3%A4rva_maakond.svg/70px-Flag_of_et-J%C3%A4rva_maakond.svg.png,70px-Flag_of_et-J%C3%A4rva_maakond.svg.png,/wiki/J%C3%A4rva_County
Estonia,Lääne County,/wiki/L%C3%A4%C3%A4ne_County,//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/L%C3%A4%C3%A4nemaa_lipp.svg/70px-L%C3%A4%C3%A4nemaa_lipp.svg.png,70px-L%C3%A4%C3%A4nemaa_lipp.svg.png,/wiki/L%C3%A4%C3%A4ne_County
Estonia,Lääne-Viru County,/wiki/L%C3%A4%C3%A4ne-Viru_County,//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/L%C3%A4%C3%A4ne-Virumaa_lipp.svg/70px-L%C3%A4%C3%A4ne-Virumaa_lipp.svg.png,70px-L%C3%A4%C3%A4ne-Virumaa_lipp.svg.png,/wiki/L%C3%A4%C3%A4ne-Viru_County
Estonia,Põlva County,/wiki/P%C3%B5lva_County,//upload.wikimedia.org/wikipedia/commons/thumb/3/30/P%C3%B5lvamaa_lipp.svg/70px-P%C3%B5lvamaa_lipp.svg.png,70px-P%C3%B5lvamaa_lipp.svg.png,/wiki/P%C3%B5lva_County
Estonia,Pärnu County,/wiki/P%C3%A4rnu_County,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/P%C3%A4rnumaa_lipp.svg/70px-P%C3%A4rnumaa_lipp.svg.png,70px-P%C3%A4rnumaa_lipp.svg.png,/wiki/P%C3%A4rnu_County
Estonia,Rapla County,/wiki/Rapla_County,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Raplamaa_lipp.svg/70px-Raplamaa_lipp.svg.png,70px-Raplamaa_lipp.svg.png,/wiki/Rapla_County
Estonia,Saare County,/wiki/Saare_County,//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Saaremaa_lipp.svg/70px-Saaremaa_lipp.svg.png,70px-Saaremaa_lipp.svg.png,/wiki/Saare_County
Estonia,Tartu County,/wiki/Tartu_County,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Tartumaa_lipp.svg/70px-Tartumaa_lipp.svg.png,70px-Tartumaa_lipp.svg.png,/wiki/Tartu_County
Estonia,Valga County,/wiki/Valga_County,//upload.wikimedia.org/wikipedia/commons/thumb/9/90/Valgamaa_lipp.svg/70px-Valgamaa_lipp.svg.png,70px-Valgamaa_lipp.svg.png,/wiki/Valga_County
Estonia,Viljandi County,/wiki/Viljandi_County,//upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Viljandimaa_lipp.svg/70px-Viljandimaa_lipp.svg.png,70px-Viljandimaa_lipp.svg.png,/wiki/Viljandi_County
Estonia,Võru County,/wiki/V%C3%B5ru_County,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/V%C3%B5rumaa_lipp.svg/70px-V%C3%B5rumaa_lipp.svg.png,70px-V%C3%B5rumaa_lipp.svg.png,/wiki/V%C3%B5ru_County
Ethiopia,Afar Region,/wiki/Afar_Region,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Flag_of_the_Afar_Region.svg/70px-Flag_of_the_Afar_Region.svg.png,70px-Flag_of_the_Afar_Region.svg.png,/wiki/Afar_Region
Ethiopia,Amhara Region,/wiki/Amhara_Region,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Flag_of_the_Amhara_Region.svg/70px-Flag_of_the_Amhara_Region.svg.png,70px-Flag_of_the_Amhara_Region.svg.png,/wiki/Amhara_Region
Ethiopia,Benishangul-Gumuz Region,/wiki/Benishangul-Gumuz_Region,//upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_the_Benishangul-Gumuz_Region.svg/70px-Flag_of_the_Benishangul-Gumuz_Region.svg.png,70px-Flag_of_the_Benishangul-Gumuz_Region.svg.png,/wiki/Benishangul-Gumuz_Region
Ethiopia,Gambela Region,/wiki/Gambela_Region,//upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Flag_of_the_Gambella_Region.svg/70px-Flag_of_the_Gambella_Region.svg.png,70px-Flag_of_the_Gambella_Region.svg.png,/wiki/Gambela_Region
Ethiopia,Harari Region,/wiki/Harari_Region,//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Et_harrar.png/70px-Et_harrar.png,70px-Et_harrar.png,/wiki/Harari_Region
Ethiopia,Oromia Region,/wiki/Oromia_Region,//upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Flag_of_the_Oromia_Region.svg/70px-Flag_of_the_Oromia_Region.svg.png,70px-Flag_of_the_Oromia_Region.svg.png,/wiki/Oromia_Region
Ethiopia,Sidama Region,/wiki/Sidama_Region,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Sidama.svg/70px-Flag_of_Sidama.svg.png,70px-Flag_of_Sidama.svg.png,/wiki/Sidama_Region
Ethiopia,Somali Region,/wiki/Somali_Region,//upload.wikimedia.org/wikipedia/commons/thumb/9/90/Somali_State_original_flag.jpg/70px-Somali_State_original_flag.jpg,70px-Somali_State_original_flag.jpg,/wiki/Somali_Region
Ethiopia,"Southern Nations, Nationalities, and Peoples&#39; Region","/wiki/Southern_Nations,_Nationalities,_and_Peoples%27_Region",//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Flag_of_the_Southern_Nations%2C_Nationalities%2C_and_Peoples%27_Region.svg/70px-Flag_of_the_Southern_Nations%2C_Nationalities%2C_and_Peoples%27_Region.svg.png,70px-Flag_of_the_Southern_Nations%2C_Nationalities%2C_and_Peoples%27_Region.svg.png,"/wiki/Southern_Nations,_Nationalities,_and_Peoples%27_Region"
Ethiopia,Tigray Region,/wiki/Tigray_Region,//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_Tigray_Region.svg/70px-Flag_of_the_Tigray_Region.svg.png,70px-Flag_of_the_Tigray_Region.svg.png,/wiki/Tigray_Region
Ethiopia,Addis Ababa,/wiki/Addis_Ababa,//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Flag_of_Addis_Ababa.svg/70px-Flag_of_Addis_Ababa.svg.png,70px-Flag_of_Addis_Ababa.svg.png,/wiki/Addis_Ababa
Ethiopia,Dire Dawa,/wiki/Dire_Dawa,//upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Flag_of_Dire_Dawa.png/70px-Flag_of_Dire_Dawa.png,70px-Flag_of_Dire_Dawa.png,/wiki/Dire_Dawa
Finland,Åland Islands,/wiki/%C3%85land_Islands,//upload.wikimedia.org/wikipedia/commons/thumb/5/52/Flag_of_%C3%85land.svg/70px-Flag_of_%C3%85land.svg.png,70px-Flag_of_%C3%85land.svg.png,/wiki/%C3%85land_Islands
Finland,Central Finland,/wiki/Central_Finland,//upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Keski-suomi_lippu.svg/46px-Keski-suomi_lippu.svg.png,46px-Keski-suomi_lippu.svg.png,/wiki/Central_Finland
Finland,Central Ostrobothnia,/wiki/Central_Ostrobothnia,//upload.wikimedia.org/wikipedia/commons/thumb/6/64/Keski-Pohjanmaa.lippu.svg/66px-Keski-Pohjanmaa.lippu.svg.png,66px-Keski-Pohjanmaa.lippu.svg.png,/wiki/Central_Ostrobothnia
Finland,Kainuu,/wiki/Kainuu,//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_Kainuu.svg/69px-Flag_of_Kainuu.svg.png,69px-Flag_of_Kainuu.svg.png,/wiki/Kainuu
Finland,North Karelia,/wiki/North_Karelia,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/North_karelia_flag.svg/65px-North_karelia_flag.svg.png,65px-North_karelia_flag.svg.png,/wiki/North_Karelia
Finland,Northern Savonia,/wiki/Northern_Savonia,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Flag_of_Northern_Savonia.svg/69px-Flag_of_Northern_Savonia.svg.png,69px-Flag_of_Northern_Savonia.svg.png,/wiki/Northern_Savonia
Finland,Päijät-Häme,/wiki/P%C3%A4ij%C3%A4t-H%C3%A4me,//upload.wikimedia.org/wikipedia/commons/thumb/1/18/P%C3%A4ij%C3%A4t-H%C3%A4me.lippu.svg/34px-P%C3%A4ij%C3%A4t-H%C3%A4me.lippu.svg.png,34px-P%C3%A4ij%C3%A4t-H%C3%A4me.lippu.svg.png,/wiki/P%C3%A4ij%C3%A4t-H%C3%A4me
Finland,Satakunta,/wiki/Satakunta,//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Satakunta-flag.svg/70px-Satakunta-flag.svg.png,70px-Satakunta-flag.svg.png,/wiki/Satakunta
Finland,South Ostrobothnia,/wiki/South_Ostrobothnia,//upload.wikimedia.org/wikipedia/commons/thumb/3/30/Flag_of_Southern_Ostrobothnia.svg/69px-Flag_of_Southern_Ostrobothnia.svg.png,69px-Flag_of_Southern_Ostrobothnia.svg.png,/wiki/South_Ostrobothnia
Finland,Tavastia Proper,/wiki/Tavastia_Proper,//upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Flag_of_Tavastia_Proper.svg/69px-Flag_of_Tavastia_Proper.svg.png,69px-Flag_of_Tavastia_Proper.svg.png,/wiki/Tavastia_Proper
Finland,Uusimaa,/wiki/Uusimaa,//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Flag_of_Uusimaa.svg/69px-Flag_of_Uusimaa.svg.png,69px-Flag_of_Uusimaa.svg.png,/wiki/Uusimaa
France,Auvergne-Rhône-Alpes,/wiki/Auvergne-Rh%C3%B4ne-Alpes,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Flag_of_the_region_Auvergne-Rh%C3%B4ne-Alpes.svg/69px-Flag_of_the_region_Auvergne-Rh%C3%B4ne-Alpes.svg.png,69px-Flag_of_the_region_Auvergne-Rh%C3%B4ne-Alpes.svg.png,/wiki/Auvergne-Rh%C3%B4ne-Alpes
France,Bourgogne-Franche-Comté,/wiki/Bourgogne-Franche-Comt%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/2/28/Flag_of_the_region_Bourgogne-Franche-Comt%C3%A9.svg/70px-Flag_of_the_region_Bourgogne-Franche-Comt%C3%A9.svg.png,70px-Flag_of_the_region_Bourgogne-Franche-Comt%C3%A9.svg.png,/wiki/Bourgogne-Franche-Comt%C3%A9
France,Brittany,/wiki/Brittany,//upload.wikimedia.org/wikipedia/commons/thumb/2/29/Flag_of_Brittany_%28Gwenn_ha_du%29.svg/69px-Flag_of_Brittany_%28Gwenn_ha_du%29.svg.png,69px-Flag_of_Brittany_%28Gwenn_ha_du%29.svg.png,/wiki/Brittany
France,Centre-Val de Loire,/wiki/Centre-Val_de_Loire,//upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Flag_of_Centre-Val_de_Loire.svg/70px-Flag_of_Centre-Val_de_Loire.svg.png,70px-Flag_of_Centre-Val_de_Loire.svg.png,/wiki/Centre-Val_de_Loire
France,Corsica,/wiki/Corsica,//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Flag_of_Corsica.svg/70px-Flag_of_Corsica.svg.png,70px-Flag_of_Corsica.svg.png,/wiki/Corsica
France,Grand Est,/wiki/Grand_Est,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Proposed_design_for_a_flag_of_Grand_Est.svg/69px-Proposed_design_for_a_flag_of_Grand_Est.svg.png,69px-Proposed_design_for_a_flag_of_Grand_Est.svg.png,/wiki/Grand_Est
France,Île-de-France,/wiki/%C3%8Ele-de-France,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Proposed_flag_of_%C3%8Ele-de-France.svg/70px-Proposed_flag_of_%C3%8Ele-de-France.svg.png,70px-Proposed_flag_of_%C3%8Ele-de-France.svg.png,/wiki/%C3%8Ele-de-France
France,Normandy,/wiki/Normandy,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Normandie.svg/70px-Flag_of_Normandie.svg.png,70px-Flag_of_Normandie.svg.png,/wiki/Normandy
France,Nouvelle-Aquitaine,/wiki/Nouvelle-Aquitaine,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Flag_of_Nouvelle-Aquitaine.svg/69px-Flag_of_Nouvelle-Aquitaine.svg.png,69px-Flag_of_Nouvelle-Aquitaine.svg.png,/wiki/Nouvelle-Aquitaine
France,Occitania,/wiki/Occitania,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_R%C3%A9gion_Occitanie_Perpiny%C3%A0_variation.svg/70px-Flag_of_R%C3%A9gion_Occitanie_Perpiny%C3%A0_variation.svg.png,70px-Flag_of_R%C3%A9gion_Occitanie_Perpiny%C3%A0_variation.svg.png,/wiki/Occitania
France,Pays de la Loire,/wiki/Pays_de_la_Loire,//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Unofficial_flag_of_Pays-de-la-Loire.svg/70px-Unofficial_flag_of_Pays-de-la-Loire.svg.png,70px-Unofficial_flag_of_Pays-de-la-Loire.svg.png,/wiki/Pays_de_la_Loire
France,Provence-Alpes-Côte d&#39;Azur,/wiki/Provence-Alpes-C%C3%B4te_d%27Azur,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/Flag_of_Provence-Alpes-C%C3%B4te_d%27Azur.svg/69px-Flag_of_Provence-Alpes-C%C3%B4te_d%27Azur.svg.png,69px-Flag_of_Provence-Alpes-C%C3%B4te_d%27Azur.svg.png,/wiki/Provence-Alpes-C%C3%B4te_d%27Azur
France,Alsace,/wiki/Alsace,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Alsace.svg/70px-Flag_of_Alsace.svg.png,70px-Flag_of_Alsace.svg.png,/wiki/Alsace
France,Aquitaine,/wiki/Aquitaine,//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Aquitaine.svg/70px-Flag_of_Aquitaine.svg.png,70px-Flag_of_Aquitaine.svg.png,/wiki/Aquitaine
France,Auvergne,/wiki/Auvergne,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Flag_of_Auvergne.svg/70px-Flag_of_Auvergne.svg.png,70px-Flag_of_Auvergne.svg.png,/wiki/Auvergne
France,Burgundy,/wiki/Burgundy,//upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Flag_of_Bourgogne.svg/70px-Flag_of_Bourgogne.svg.png,70px-Flag_of_Bourgogne.svg.png,/wiki/Burgundy
France,Champagne-Ardenne,/wiki/Champagne-Ardenne,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Flag_of_Champagne-Ardenne.svg/70px-Flag_of_Champagne-Ardenne.svg.png,70px-Flag_of_Champagne-Ardenne.svg.png,/wiki/Champagne-Ardenne
France,Franche-Comté,/wiki/Franche-Comt%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/9/96/Flag_of_Franche-Comt%C3%A9.svg/70px-Flag_of_Franche-Comt%C3%A9.svg.png,70px-Flag_of_Franche-Comt%C3%A9.svg.png,/wiki/Franche-Comt%C3%A9
France,Languedoc-Roussillon,/wiki/Languedoc-Roussillon,//upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Flag_of_Languedoc-Roussillon.svg/70px-Flag_of_Languedoc-Roussillon.svg.png,70px-Flag_of_Languedoc-Roussillon.svg.png,/wiki/Languedoc-Roussillon
France,Limousin,/wiki/Limousin,//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Flag_of_Limousin.svg/70px-Flag_of_Limousin.svg.png,70px-Flag_of_Limousin.svg.png,/wiki/Limousin
France,Lorraine,/wiki/Lorraine,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Flag_of_Lorraine.svg/70px-Flag_of_Lorraine.svg.png,70px-Flag_of_Lorraine.svg.png,/wiki/Lorraine
France,Lower Normandy,/wiki/Lower_Normandy,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Flag_of_Basse-Normandie.svg/70px-Flag_of_Basse-Normandie.svg.png,70px-Flag_of_Basse-Normandie.svg.png,/wiki/Lower_Normandy
France,Midi-Pyrénées,/wiki/Midi-Pyr%C3%A9n%C3%A9es,//upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Flag_of_Midi-Pyr%C3%A9n%C3%A9es.svg/70px-Flag_of_Midi-Pyr%C3%A9n%C3%A9es.svg.png,70px-Flag_of_Midi-Pyr%C3%A9n%C3%A9es.svg.png,/wiki/Midi-Pyr%C3%A9n%C3%A9es
France,Nord-Pas-de-Calais,/wiki/Nord-Pas-de-Calais,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Generic_flag_of_Nord-Pas-de-Calais.svg/70px-Generic_flag_of_Nord-Pas-de-Calais.svg.png,70px-Generic_flag_of_Nord-Pas-de-Calais.svg.png,/wiki/Nord-Pas-de-Calais
France,Picardy,/wiki/Picardy,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_Picardie.svg/70px-Flag_of_Picardie.svg.png,70px-Flag_of_Picardie.svg.png,/wiki/Picardy
France,Poitou-Charentes,/wiki/Poitou-Charentes,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Poitou-Charentes_flag.svg/70px-Poitou-Charentes_flag.svg.png,70px-Poitou-Charentes_flag.svg.png,/wiki/Poitou-Charentes
