year,week,name,id,gross,theaters
2003,08,Chicago,rl1816888833,8500000,2355
2003,08,The Life of David Gale,rl2958984705,7117225,2002
2003,08,Shanghai Knights,rl4033775105,6507878,2526
2003,08,Gods and Generals,rl3092547073,4675246,1533
2003,08,Dark Blue,rl525108737,3880688,2176
2003,08,The Recruit,rl2020443649,3414899,1678
2003,08,Final Destination 2,rl3209922049,2900000,1518
2003,08,The Hours,rl1901626881,2437861,1010
2003,08,Kangaroo Jack,rl3546121729,1988368,1742
2003,08,The Lord of the Rings: The Two Towers,rl4032923137,1925167,925
2003,08,Deliver Us from Eva,rl776963585,1753453,742
2003,08,About Schmidt,rl524322305,1700614,905
2003,08,The Pianist,rl3043526145,1158160,509
2003,08,The Quiet American,rl2842330625,1067319,186
2003,08,Catch Me If You Can,rl2672330241,829759,598
2003,08,Biker Boyz,rl1866958337,822818,595
2003,08,Darkness Falls,rl21792257,706117,602
2003,08,Gangs of New York,rl1129678337,674069,660
2003,08,Adaptation.,rl2000717313,575083,390
2003,08,The Lion King,rl3747513857,395122,66
2003,08,Talk to Her,rl1148552705,381801,181
2003,08,Just Married,rl4233987585,267270,291
2003,08,The Guru,rl3981936129,258819,94
2003,08,Harry Potter and the Chamber of Secrets,rl1433110017,258785,388
2003,08,My Big Fat Greek Wedding,rl342132225,214809,353
2003,08,Rabbit-Proof Fence,rl2674558465,214043,119
2003,08,Space Station 3D,rl3866134017,181851,41
2003,08,Frida,rl978683393,174490,127
2003,08,Far from Heaven,rl3478160897,159234,91
2003,08,Bowling for Columbine,rl2336654849,158857,118
2003,08,The Hot Chick,rl358123009,158147,193
2003,08,Confessions of a Dangerous Mind,rl4115301889,145220,175
2003,08,City of God,rl3695937025,138836,36
2003,08,Drumline,rl2320401921,119658,167
2003,08,National Security,rl2305066497,116264,146
2003,08,25th Hour,rl1212253697,105949,61
2003,08,Die Another Day,rl2974778881,97999,170
2003,08,Antwone Fisher,rl2034402817,91687,91
2003,08,Lockdown,rl90277377,83377,54
2003,08,Russian Ark,rl611288577,83354,15
2003,08,"He Loves Me, He Loves Me Not",rl609846785,66889,16
2003,08,Two Weeks Notice,rl1568048641,66166,141
2003,08,Lost in La Mancha,rl2405533185,62521,20
2003,08,Maid in Manhattan,rl2355136001,61837,85
2003,08,Star Trek: Nemesis,rl2859697665,52776,127
2003,08,The Ring,rl476874241,52596,105
2003,08,8 Mile,rl3326182913,45585,76
2003,08,The Wild Thornberrys,rl2977662465,43654,148
2003,08,The Crime of Padre Amaro,rl1666287105,43335,36
2003,08,Khushi,rl509380097,43288,30
2003,08,Friday After Next,rl961906177,42930,68
2003,08,Jet Lag,rl610108929,42109,40
2003,08,The R.M.,rl1919714817,39794,16
2003,08,Star Wars: Episode II - Attack of the Clones,rl561350145,38649,5
2003,08,A Guy Thing,rl3864495617,38559,95
2003,08,Shackleton's Antarctic Adventure,rl2557380097,38515,9
2003,08,Cirque du Soleil: Journey of Man,rl3964372481,27972,4
2003,08,Séraphin: Heart of Stone,rl1483638273,26926,22
2003,08,Max,rl4116940289,26471,30
2003,08,Nicholas Nickleby,rl543655425,26103,27
2003,08,All the Real Girls,rl306415105,24033,7
2003,08,How My Mother Gave Birth to Me During Menopause,rl2437580289,23326,27
2003,08,Standing in the Shadows of Motown,rl2892334593,18818,22
2003,08,Gerry,rl2253751809,16135,4
2003,08,Lawless Heart,rl4016014849,15544,1
2003,08,Chaos,rl894141953,14348,1
2003,08,Open Hearts,rl3949364737,14224,2
2003,08,Amandla! A Revolution in Four Part Harmony,rl1648592385,14181,1
2003,08,T-Rex: Back to the Cretaceous,rl2423752193,13898,3
2003,08,Shanghai Ghetto,rl4084106753,12900,5
2003,08,Haunted Castle,rl2555807233,12842,3
2003,08,Blind Spot. Hitler's Secretary,rl3829892609,12795,3
2003,08,Real Women Have Curves,rl292390401,12425,32
2003,08,Charly,rl491488769,11780,14
2003,08,Encounter in the Third Dimension,rl2337375745,11052,2
2003,08,Narc,rl2590279169,10870,49
2003,08,Rivers and Tides,rl1886160385,10401,3
2003,08,Stone Reader,rl678594049,8632,2
2003,08,Divine Intervention,rl3880748545,8211,2
2003,08,Till Human Voices Wake Us,rl2171897345,7968,5
2003,08,The Fassbinder Series,rl1012106753,7534,1
2003,08,The Way Home,rl1618511361,7305,7
2003,08,May,rl3764618753,6985,4
2003,08,Zus & Zo,rl779978241,6973,4
2003,08,Power and Terror: Noam Chomsky in Our Times,rl3177940481,6010,2
2003,08,Fat Girl,rl609453569,5912,2
2003,08,The Son,rl3044050433,5802,1
2003,08,Sordid Lives,rl2305852929,5761,2
2003,08,Spirited Away,rl661882369,5753,6
2003,08,The Ignorant Fairies,rl2757330433,5673,2
2003,08,Love Liza,rl962627073,5368,5
2003,08,O Fantasma,rl157713921,4907,1
2003,08,Manna from Heaven,rl610502145,4578,3
2003,08,Personal Velocity,rl1701348865,4025,10
2003,08,Missing Young Woman,rl1785628161,3775,1
2003,08,Le Cercle Rouge,rl3311371777,3590,2
2003,08,A Family Affair,rl4048586241,3156,2
2003,08,Extreme,rl3142616577,3067,3
2003,08,Morvern Callar,rl1097172481,2895,3
2003,08,Galapagos,rl1599440385,2843,4
2003,08,Evelyn,rl592479745,2484,8
2003,08,Painted Fire,rl1682671105,2243,1
2003,08,The Navigators,rl2204403201,1940,1
2003,08,The Trials of Henry Kissinger,rl2507638273,1764,2
2003,08,Etoiles: Dancers of the Paris Opera Ballet,rl860915201,1653,1
2003,08,Time Changer,rl4218717697,1634,1
2003,08,Quai des Orfèvres,rl1097500161,1624,1
2003,08,Alias Betty,rl3510666753,1525,2
2003,08,Apollo 13,rl1866630657,1474,2
2003,08,Metropolis,rl1650624001,1351,2
2003,08,China: The Panda Adventure,rl1129022977,1280,1
2003,08,The Ballad of Bering Strait,rl3175450113,1232,3
2003,08,Kedma,rl3344795137,1142,1
2003,08,Alien Adventure,rl3259008513,1000,1
2003,08,The Bank,rl2319812097,883,1
2003,08,In Praise of Love,rl3562767873,762,1
2003,08,Igby Goes Down,rl291210753,483,2
2003,08,Devils on the Doorstep,rl1867482625,420,1
2003,08,Kurosawa & Mifune Festival,rl3361506817,288,1
2003,08,The Slaughter Rule,rl3681650177,227,1
2003,08,Beauty and the Beast,rl239371777,100,1
2003,11,Bringing Down the House,rl2068416001,22054934,2801
2003,11,Agent Cody Banks,rl2755692033,14064317,3369
2003,11,The Hunted,rl3898115585,13482638,2516
2003,11,Tears of the Sun,rl2239071745,8705853,2973
2003,11,Chicago,rl1816888833,7700000,2600
2003,11,Old School,rl1667663361,6670577,2452
2003,11,How to Lose a Guy in 10 Days,rl2925037057,4685917,2430
2003,11,Willard,rl3061548545,4000000,1761
2003,11,Daredevil,rl424445441,3030687,2056
2003,11,Cradle 2 the Grave,rl1984792065,2974489,2150
2003,11,The Jungle Book 2,rl2640152065,2533740,2064
2003,11,Shanghai Knights,rl4033775105,1548917,1316
2003,11,The Pianist,rl3043526145,1303069,574
2003,11,The Hours,rl1901626881,1250613,814
2003,11,About Schmidt,rl524322305,1093228,713
2003,11,The Lord of the Rings: The Two Towers,rl4032923137,1014613,612
2003,11,The Quiet American,rl2842330625,990821,396
2003,11,The Life of David Gale,rl2958984705,901925,893
2003,11,The Recruit,rl2020443649,685848,640
2003,11,Gods and Generals,rl3092547073,645309,706
2003,11,Final Destination 2,rl3209922049,638273,616
2003,11,Gangs of New York,rl1129678337,495356,278
2003,11,Kangaroo Jack,rl3546121729,352060,615
2003,11,Adaptation.,rl2000717313,328040,190
2003,11,The Lion King,rl3747513857,311937,63
2003,11,City of God,rl3695937025,285061,97
2003,11,Catch Me If You Can,rl2672330241,255749,236
2003,11,Talk to Her,rl1148552705,251689,152
2003,11,Deliver Us from Eva,rl776963585,234329,184
2003,11,Frida,rl978683393,233326,218
2003,11,Far from Heaven,rl3478160897,226889,117
2003,11,Laurel Canyon,rl3898574337,215794,19
2003,11,Just Married,rl4233987585,209389,290
2003,11,Space Station 3D,rl3866134017,199142,41
2003,11,Dark Blue,rl525108737,193491,560
2003,11,Spider,rl829654529,173587,47
2003,11,Rabbit-Proof Fence,rl2674558465,170523,110
2003,11,Bend It Like Beckham,rl3074721281,161528,6
2003,11,Two Weeks Notice,rl1568048641,151826,255
2003,11,Bowling for Columbine,rl2336654849,150753,101
2003,11,Darkness Falls,rl21792257,144741,134
2003,11,Maid in Manhattan,rl2355136001,135382,156
2003,11,Biker Boyz,rl1866958337,122096,193
2003,11,Harry Potter and the Chamber of Secrets,rl1433110017,121361,205
2003,11,Irreversible,rl1431995905,111345,26
2003,11,The Guru,rl3981936129,101349,77
2003,11,Drumline,rl2320401921,98711,113
2003,11,The Wild Thornberrys,rl2977662465,95996,212
2003,11,Nowhere in Africa,rl3697772033,87496,11
2003,11,Antwone Fisher,rl2034402817,83494,115
2003,11,The Safety of Objects,rl2054129153,75934,43
2003,11,The Hot Chick,rl358123009,53397,95
2003,11,"He Loves Me, He Loves Me Not",rl609846785,48593,18
2003,11,Time Changer,rl4218717697,43731,35
2003,11,Amandla! A Revolution in Four Part Harmony,rl1648592385,42312,12
2003,11,Shackleton's Antarctic Adventure,rl2557380097,38409,10
2003,11,25th Hour,rl1212253697,36020,28
2003,11,National Security,rl2305066497,35556,32
2003,11,A Fish Tale,rl643401217,33769,34
2003,11,T-Rex: Back to the Cretaceous,rl2423752193,30865,3
2003,11,The R.M.,rl1919714817,30376,20
2003,11,Rivers and Tides,rl1886160385,29723,10
2003,11,Blind Spot. Hitler's Secretary,rl3829892609,28226,12
2003,11,Jet Lag,rl610108929,28000,16
2003,11,Die Another Day,rl2974778881,27265,65
2003,11,Lost in La Mancha,rl2405533185,25355,14
2003,11,Friday After Next,rl961906177,23654,28
2003,11,The Ring,rl476874241,23478,73
2003,11,The Crime of Padre Amaro,rl1666287105,22136,34
2003,11,My Big Fat Greek Wedding,rl342132225,20903,74
2003,11,Séraphin: Heart of Stone,rl1483638273,19755,17
2003,11,All the Real Girls,rl306415105,17689,8
2003,11,Le Cercle Rouge,rl3311371777,15196,2
2003,11,Nicholas Nickleby,rl543655425,15160,25
2003,11,Spun,rl2104722945,15160,1
2003,11,Gerry,rl2253751809,14119,10
2003,11,Till Human Voices Wake Us,rl2171897345,13788,11
2003,11,Star Wars: Episode II - Attack of the Clones,rl561350145,13777,4
2003,11,Divine Intervention,rl3880748545,13675,6
2003,11,Haunted Castle,rl2555807233,13469,3
2003,11,Lawless Heart,rl4016014849,13306,7
2003,11,Cirque du Soleil: Journey of Man,rl3964372481,11722,3
2003,11,Narc,rl2590279169,10475,16
2003,11,Sordid Lives,rl2305852929,9952,4
2003,11,Poolhall Junkies,rl1919649281,9604,9
2003,11,Evelyn,rl592479745,9232,22
2003,11,Ten,rl3799352833,9067,1
2003,11,Love Liza,rl962627073,9044,6
2003,11,Amen.,rl1447265793,8649,6
2003,11,Encounter in the Third Dimension,rl2337375745,7933,2
2003,11,Under the Skin of the City,rl4218848769,7412,2
2003,11,Manna from Heaven,rl610502145,6161,4
2003,11,Spirited Away,rl661882369,6063,6
2003,11,Lockdown,rl90277377,6051,5
2003,11,Open Hearts,rl3949364737,5562,5
2003,11,Stone Reader,rl678594049,5472,3
2003,11,Kurosawa & Mifune Festival,rl3361506817,5345,4
2003,11,The Way Home,rl1618511361,5094,7
2003,11,Shanghai Ghetto,rl4084106753,5071,2
2003,11,The Trials of Henry Kissinger,rl2507638273,4673,2
2003,11,The Fassbinder Series,rl1012106753,4656,1
2003,11,Galapagos,rl1599440385,3676,3
2003,11,Painted Fire,rl1682671105,3130,3
2003,11,Apollo 13,rl1866630657,3084,4
2003,11,Extreme,rl3142616577,3018,3
2003,11,Morvern Callar,rl1097172481,3005,4
2003,11,Thrill Ride: The Science of Fun,rl2691991041,2678,1
2003,11,Zus & Zo,rl779978241,2636,1
2003,11,Journeys with George,rl1197311489,2264,1
2003,11,Alias Betty,rl3510666753,2260,2
2003,11,Fat Girl,rl609453569,2252,1
2003,11,Across the Sea of Time,rl2034271745,1964,1
2003,11,Fidel,rl1481868801,1779,1
2003,11,The Ignorant Fairies,rl2757330433,1757,3
2003,11,Charly,rl491488769,1719,4
2003,11,A Guy Thing,rl3864495617,1568,6
2003,11,"Massoud, the Afghan",rl2657322497,1353,1
2003,11,All About Lily Chou-Chou,rl860063233,1233,1
2003,11,P.S. Your Cat Is Dead!,rl174753281,1132,1
2003,11,Real Women Have Curves,rl292390401,1108,15
2003,11,Alien Adventure,rl3259008513,1000,1
2003,11,Personal Velocity,rl1701348865,984,3
2003,11,Ikiru,rl173770241,789,1
2003,11,China: The Panda Adventure,rl1129022977,675,1
2003,11,Chaos,rl1348044289,623,1
2003,11,In Praise of Love,rl3562767873,296,1
2003,11,The Komediant,rl4099704321,292,1
2003,12,Bringing Down the House,rl2068416001,16204468,2871
2003,12,Dreamcatcher,rl3092153857,15027423,2945
2003,12,Agent Cody Banks,rl2755692033,9227614,3369
2003,12,View from the Top,rl1316587009,7600000,2508
2003,12,The Hunted,rl3898115585,6510154,2517
2003,12,Chicago,rl1816888833,6200000,2565
2003,12,Piglet's Big Movie,rl2607318529,6097758,2084
2003,12,Tears of the Sun,rl2239071745,4435782,2801
2003,12,Old School,rl1667663361,3904358,2033
2003,12,Boat Trip,rl2017887745,3700000,1714
2003,12,How to Lose a Guy in 10 Days,rl2925037057,2946064,1840
2003,12,Daredevil,rl424445441,1419555,1405
2003,12,Willard,rl3061548545,1400000,1762
2003,12,Cradle 2 the Grave,rl1984792065,1033473,1242
2003,12,The Pianist,rl3043526145,1031666,540
2003,12,The Hours,rl1901626881,1002679,628
2003,12,The Jungle Book 2,rl2640152065,968099,1214
2003,12,About Schmidt,rl524322305,845427,533
2003,12,The Quiet American,rl2842330625,801909,372
2003,12,The Lord of the Rings: The Two Towers,rl4032923137,768554,518
2003,12,Shanghai Knights,rl4033775105,668280,628
2003,12,Gangs of New York,rl1129678337,566576,567
2003,12,Catch Me If You Can,rl2672330241,364361,378
2003,12,Adaptation.,rl2000717313,290405,169
2003,12,Final Destination 2,rl3209922049,271195,326
2003,12,The Life of David Gale,rl2958984705,261225,302
2003,12,The Recruit,rl2020443649,237324,287
2003,12,The Lion King,rl3747513857,236454,61
2003,12,Far from Heaven,rl3478160897,230799,125
2003,12,City of God,rl3695937025,224168,106
2003,12,Talk to Her,rl1148552705,211038,142
2003,12,Bend It Like Beckham,rl3074721281,178076,8
2003,12,Frida,rl978683393,169433,142
2003,12,Space Station 3D,rl3866134017,164856,36
2003,12,Gods and Generals,rl3092547073,163852,226
2003,12,Just Married,rl4233987585,160405,211
2003,12,Bowling for Columbine,rl2336654849,156550,106
2003,12,Rabbit-Proof Fence,rl2674558465,142086,97
2003,12,Spider,rl829654529,122983,54
2003,12,Two Weeks Notice,rl1568048641,122065,163
2003,12,The Wild Thornberrys,rl2977662465,113142,232
2003,12,Nowhere in Africa,rl3697772033,111495,16
2003,12,Kangaroo Jack,rl3546121729,108774,216
2003,12,Biker Boyz,rl1866958337,104084,149
2003,12,Deliver Us from Eva,rl776963585,101887,106
2003,12,Maid in Manhattan,rl2355136001,100897,136
2003,12,Harry Potter and the Chamber of Secrets,rl1433110017,86725,151
2003,12,Drumline,rl2320401921,75478,93
2003,12,Irreversible,rl1431995905,65272,26
2003,12,Darkness Falls,rl21792257,63883,67
2003,12,Antwone Fisher,rl2034402817,59978,94
2003,12,The R.M.,rl1919714817,59063,24
2003,12,The Spanish Apartment,rl4083123713,57692,11
2003,12,Russian Ark,rl611288577,55809,20
2003,12,The Guru,rl3981936129,44585,49
2003,12,Laurel Canyon,rl3898574337,43133,19
2003,12,A Fish Tale,rl643401217,41338,34
2003,12,Shackleton's Antarctic Adventure,rl2557380097,39315,10
2003,12,Amandla! A Revolution in Four Part Harmony,rl1648592385,38016,16
2003,12,The Hot Chick,rl358123009,37898,59
2003,12,"He Loves Me, He Loves Me Not",rl609846785,36851,14
2003,12,Rivers and Tides,rl1886160385,32168,15
2003,12,Spun,rl2104722945,27979,2
2003,12,T-Rex: Back to the Cretaceous,rl2423752193,27082,3
2003,12,Star Wars: Episode II - Attack of the Clones,rl561350145,25620,7
2003,12,25th Hour,rl1212253697,23850,20
2003,12,The Safety of Objects,rl2054129153,23848,19
2003,12,Time Changer,rl4218717697,23225,22
2003,12,Dark Blue,rl525108737,20681,55
2003,12,All the Real Girls,rl306415105,19979,10
2003,12,Gerry,rl2253751809,18359,9
2003,12,Lost in La Mancha,rl2405533185,17004,13
2003,12,Blind Spot. Hitler's Secretary,rl3829892609,16784,9
2003,12,Open Hearts,rl3949364737,16401,12
2003,12,Die Another Day,rl2974778881,15196,34
2003,12,Down and Out with the Dolls,rl1968080385,13684,7
2003,12,Cirque du Soleil: Journey of Man,rl3964372481,13146,3
2003,12,Nicholas Nickleby,rl543655425,11201,19
2003,12,Amen.,rl1447265793,10173,5
2003,12,My Big Fat Greek Wedding,rl342132225,9651,36
2003,12,The Crime of Padre Amaro,rl1666287105,9649,19
2003,12,Le Cercle Rouge,rl3311371777,9324,3
2003,12,Power and Terror: Noam Chomsky in Our Times,rl3177940481,8457,1
2003,12,The Girl from Paris,rl341083649,8280,1
2003,12,Lawless Heart,rl4016014849,7643,6
2003,12,Till Human Voices Wake Us,rl2171897345,7588,9
2003,12,Shanghai Ghetto,rl4084106753,7330,2
2003,12,Sordid Lives,rl2305852929,6641,4
2003,12,Morvern Callar,rl1097172481,6502,5
2003,12,Stone Reader,rl678594049,6466,4
2003,12,Evelyn,rl592479745,6068,9
2003,12,Divine Intervention,rl3880748545,5661,5
2003,12,Spirited Away,rl661882369,5011,7
2003,12,The Way Home,rl1618511361,4879,12
2003,12,"The Bread, My Sweet",rl3393619457,4692,4
2003,12,O Fantasma,rl157713921,4683,1
2003,12,The Fassbinder Series,rl1012106753,4326,1
2003,12,Apollo 13,rl1866630657,4240,5
2003,12,Gaudi Afternoon,rl2740291073,3838,1
2003,12,Manna from Heaven,rl610502145,3785,2
2003,12,Fulltime Killer,rl2018870785,3676,1
2003,12,Japón,rl3881469441,3562,1
2003,12,Ten,rl3799352833,3483,1
2003,12,Kurosawa & Mifune Festival,rl3361506817,3302,3
2003,12,Seven Samurai,rl3393291777,2768,1
2003,12,Love Liza,rl962627073,2674,5
2003,12,Painted Fire,rl1682671105,2608,1
2003,12,Poolhall Junkies,rl1919649281,2460,2
2003,12,Extreme,rl3142616577,2184,3
2003,12,Charly,rl491488769,2173,5
2003,12,Tully,rl880182785,2100,3
2003,12,Alias Betty,rl3510666753,1900,1
2003,12,Thrill Ride: The Science of Fun,rl2691991041,1825,1
2003,12,Zus & Zo,rl779978241,1790,1
2003,12,Across the Sea of Time,rl2034271745,1425,1
2003,12,Real Women Have Curves,rl292390401,1333,12
2003,12,Alien Adventure,rl3259008513,1200,1
2003,12,A Guy Thing,rl3864495617,1193,5
2003,12,Ziggy Stardust and the Spiders from Mars,rl3329918465,949,3
2003,12,Fat Girl,rl609453569,483,1
2003,12,Under the Skin of the City,rl4218848769,473,1
2003,12,The Trials of Henry Kissinger,rl2507638273,430,1
2003,12,The Ignorant Fairies,rl2757330433,371,1
2003,12,Personal Velocity,rl1701348865,321,2
2003,12,In Praise of Love,rl3562767873,226,1
2003,12,Songs from the Second Floor,rl2708506113,204,1
2003,12,The Son,rl3044050433,156,1
2003,18,X2: X-Men United,rl1736082945,85558731,3741
2003,18,The Lizzie McGuire Movie,rl258049537,17338755,2825
2003,18,Identity,rl760972801,9423662,2733
2003,18,Anger Management,rl3259205121,8406604,3471
2003,18,Holes,rl4166616577,6915418,2402
2003,18,Malibu's Most Wanted,rl3982525953,4023235,2340
2003,18,Confidence,rl3964306945,2500000,1871
2003,18,It Runs in the Family,rl2858059265,1645115,1207
2003,18,Bulletproof Monk,rl2219410945,1474624,1894
2003,18,Bend It Like Beckham,rl3074721281,1470396,483
2003,18,Phone Booth,rl2959640065,1465022,1196
2003,18,What a Girl Wants,rl2172159489,1172445,1720
2003,18,Bringing Down the House,rl2068416001,1126682,1113
2003,18,A Mighty Wind,rl2724365825,1032336,157
2003,18,Chicago,rl1816888833,978205,825
2003,18,House of 1000 Corpses,rl1918404097,721771,623
2003,18,Ghosts of the Abyss,rl3881141761,703514,97
2003,18,The Real Cancun,rl644711937,612495,2261
2003,18,Better Luck Tomorrow,rl3762587137,506661,387
2003,18,Agent Cody Banks,rl2755692033,418029,1404
2003,18,Chasing Papi,rl155944449,398094,292
2003,18,The Good Thief,rl3394536961,386654,222
2003,18,Daredevil,rl424445441,381256,182
2003,18,Head of State,rl2388035073,341570,455
2003,18,A Man Apart,rl3563095553,340771,454
2003,18,The Pianist,rl3043526145,313904,329
2003,18,Nowhere in Africa,rl3697772033,292853,70
2003,18,Piglet's Big Movie,rl2607318529,269990,463
2003,18,Raising Victor Vargas,rl3865740801,212106,69
2003,18,Laurel Canyon,rl3898574337,192491,113
2003,18,Shanghai Knights,rl4033775105,186696,253
2003,18,The Lord of the Rings: The Two Towers,rl4032923137,186420,225
2003,18,The Core,rl558728705,161889,589
2003,18,The Quiet American,rl2842330625,142490,168
2003,18,Space Station 3D,rl3866134017,132314,30
2003,18,Dreamcatcher,rl3092153857,127318,241
2003,18,The Dancer Upstairs,rl1045202433,106142,13
2003,18,How to Lose a Guy in 10 Days,rl2925037057,103914,140
2003,18,The Jungle Book 2,rl2640152065,102831,213
2003,18,The Hours,rl1901626881,97489,187
2003,18,The Man Without a Past,rl1885570561,94026,28
2003,18,Bowling for Columbine,rl2336654849,78020,88
2003,18,Kangaroo Jack,rl3546121729,76962,211
2003,18,About Schmidt,rl524322305,76740,134
2003,18,Basic,rl3980756481,68440,112
2003,18,Old School,rl1667663361,67642,93
2003,18,City of God,rl3695937025,57701,61
2003,18,The Recruit,rl2020443649,57579,100
2003,18,The Hunted,rl3898115585,48894,145
2003,18,Assassination Tango,rl4030891521,48891,34
2003,18,National Security,rl2305066497,48088,75
2003,18,Russian Ark,rl611288577,43650,22
2003,18,Cradle 2 the Grave,rl1984792065,41815,114
2003,18,Steal,rl2188609025,40838,125
2003,18,T-Rex: Back to the Cretaceous,rl2423752193,39498,6
2003,18,Boat Trip,rl2017887745,38661,42
2003,18,Talk to Her,rl1148552705,34593,37
2003,18,Final Destination 2,rl3209922049,33766,56
2003,18,Owning Mahowny,rl1684637185,33287,9
2003,18,Cowboy Bebop: The Movie,rl2102232577,31626,21
2003,18,The Spanish Apartment,rl4083123713,31504,23
2003,18,Time Changer,rl4218717697,30406,24
2003,18,Blue Car,rl776373761,30087,6
2003,18,Catch Me If You Can,rl2672330241,29264,77
2003,18,Lawless Heart,rl4016014849,28162,9
2003,18,18 Years Later,rl88180225,25611,34
2003,18,Rivers and Tides,rl1886160385,23872,10
2003,18,"He Loves Me, He Loves Me Not",rl609846785,23584,16
2003,18,People I Know,rl392726017,22220,5
2003,18,Spider,rl829654529,21800,23
2003,18,Lilya 4-Ever,rl3999172097,21117,5
2003,18,Tears of the Sun,rl2239071745,20604,71
2003,18,Winged Migration,rl2675672577,19635,8
2003,18,City of Ghosts,rl3679159809,17875,6
2003,18,Spellbound,rl997426689,17508,1
2003,18,Stevie,rl3497231873,16551,13
2003,18,All the Real Girls,rl306415105,15883,16
2003,18,XX/XY,rl1215989249,15477,14
2003,18,Just Married,rl4233987585,15042,23
2003,18,Shackleton's Antarctic Adventure,rl2557380097,14327,10
2003,18,Amandla! A Revolution in Four Part Harmony,rl1648592385,14266,15
2003,18,Darkness Falls,rl21792257,14010,21
2003,18,New Suit,rl3278145025,13239,7
2003,18,The R.M.,rl1919714817,12363,17
2003,18,Lost in La Mancha,rl2405533185,11742,13
2003,18,Frida,rl978683393,11258,19
2003,18,Divine Intervention,rl3880748545,10581,6
2003,18,Fellini: I'm a Born Liar,rl1884521985,10148,5
2003,18,Deliver Us from Eva,rl776963585,9996,13
2003,18,Le Cercle Rouge,rl3311371777,9574,3
2003,18,Adaptation.,rl2000717313,9476,9
2003,18,Japón,rl3881469441,9400,1
2003,18,The Hero: Love Story of a Spy,rl2002355713,9000,17
2003,18,Stone Reader,rl678594049,8375,3
2003,18,Rabbit-Proof Fence,rl2674558465,7860,11
2003,18,Spun,rl2104722945,7859,8
2003,18,DysFunktional Family,rl3377366529,7568,11
2003,18,Gods and Generals,rl3092547073,7450,16
2003,18,Marooned in Iraq,rl1248036353,6030,6
2003,18,Blind Spot. Hitler's Secretary,rl3829892609,6021,9
2003,18,Amen.,rl1447265793,5649,5
2003,18,Antwone Fisher,rl2034402817,5375,11
2003,18,The Lion King,rl3747513857,5073,8
2003,18,House of Fools,rl1415087617,4946,5
2003,18,Painted Fire,rl1682671105,4773,5
2003,18,Cirque du Soleil: Journey of Man,rl3964372481,4444,3
2003,18,Manic,rl878937601,4367,1
2003,18,The Young Unknowns,rl4235888129,4344,3
2003,18,O Fantasma,rl157713921,4145,1
2003,18,Extreme,rl3142616577,4100,3
2003,18,Manfast,rl3294660097,4042,1
2003,18,Onmyoji: The Yin Yang Master,rl2221311489,3840,3
2003,18,Spirited Away,rl661882369,3811,16
2003,18,Irreversible,rl1431995905,3697,4
2003,18,Dr. Benny,rl3746530817,3657,1
2003,18,Willard,rl3061548545,3522,1
2003,18,Apollo 13,rl1866630657,3365,3
2003,18,Two Weeks Notice,rl1568048641,3336,6
2003,18,Charlotte Sometimes,rl457934337,3284,1
2003,18,"The Bread, My Sweet",rl3393619457,3147,3
2003,18,Medea,rl3328411137,2879,3
2003,18,Far from Heaven,rl3478160897,2603,3
2003,18,The Life of David Gale,rl2958984705,2485,3
2003,18,Maid in Manhattan,rl2355136001,2478,1
2003,18,The Trials of Henry Kissinger,rl2507638273,2393,1
2003,18,View from the Top,rl1316587009,2386,16
2003,18,Power and Terror: Noam Chomsky in Our Times,rl3177940481,1845,3
2003,18,China: The Panda Adventure,rl1129022977,1677,3
2003,18,The Guru,rl3981936129,1613,6
2003,18,The Cremaster Cycle,rl1397589505,1555,1
2003,18,Seven Samurai,rl3393291777,1448,1
2003,18,Galapagos,rl1599440385,1446,4
2003,18,Biker Boyz,rl1866958337,1288,2
2003,18,Gerry,rl2253751809,1274,2
2003,18,Fidel,rl1481868801,1255,1
2003,18,The Safety of Objects,rl2054129153,1232,2
2003,18,A Decade Under the Influence,rl3779888641,1219,1
2003,18,The Son,rl3044050433,1204,2
2003,18,25th Hour,rl1212253697,1075,3
2003,18,The Good Old Naughty Days,rl3579086337,1060,1
2003,18,Manna from Heaven,rl610502145,1029,1
2003,18,Kurosawa & Mifune Festival,rl3361506817,1004,3
2003,18,Alien Adventure,rl3259008513,1000,1
2003,18,Morvern Callar,rl1097172481,934,3
2003,18,The Hot Chick,rl358123009,927,2
2003,18,Jersey Guy,rl693995009,886,1
2003,18,Gangs of New York,rl1129678337,865,2
2003,18,The Crime of Padre Amaro,rl1666287105,744,1
2003,18,The Way Home,rl1618511361,720,3
2003,18,Till Human Voices Wake Us,rl2171897345,717,2
2003,18,Shanghai Ghetto,rl4084106753,672,1
2003,18,Bolivia,rl1481016833,543,1
2003,18,"Float Like a Butterfly, Sting Like a Bee",rl3882190337,488,1
2003,18,Evelyn,rl592479745,463,3
2003,18,Charly,rl491488769,446,1
2003,18,The Wild Thornberrys,rl2977662465,381,1
2003,18,Down and Out with the Dolls,rl1968080385,368,1
2003,18,Chaos,rl894141953,309,1
2003,18,Harry Potter and the Chamber of Secrets,rl1433110017,157,1
2003,18,Thrill Ride: The Science of Fun,rl2691991041,146,1
2003,18,Real Women Have Curves,rl292390401,139,1
2003,18,Levity,rl1264485889,114,1
2003,18,Across the Sea of Time,rl2034271745,57,1
2003,21,Bruce Almighty,rl3142157825,67953330,3483
2003,21,The Matrix Reloaded,rl4167271937,36904034,3603
